"","country","title","date","keywords_found","keywords_count","count_Common_Prosperity","count_Taiwan","count_Hong_Kong","count_Taiwan_independence","count_great_rejuvenation_of_the_Chinese_nation","count_Ukraine","count_NATO","count_reunification","count_South_China_Sea","count_Xinjiang","count_India","count_Peaceful_Reunification","count_one_china_principle","count_Tibet","count_Chinese_Dream","count_Community_of_Common_Destiny","count_Crimea","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29","X.30","X.31","X.32","X.33","X.34","X.35","X.36","X.37","X.38","X.39","X.40","X.41","X.42","X.43","X.44","X.45","X.46","X.47","X.48","X.49","X.50","X.51","X.52","X.53","X.54","X.55","X.56","X.57","X.58","X.59","X.60","X.61","X.62","X.63","X.64","X.65","X.66","X.67","X.68","X.69","X.70","X.71","X.72","X.73","X.74","X.75","X.76","X.77","X.78","X.79","X.80","X.81","X.82","X.83","X.84","X.85","X.86","X.87","X.88","X.89","X.90","X.91","X.92","X.93","X.94","X.95","X.96","X.97","X.98","X.99","X.100","X.101","X.102","X.103","X.104","X.105","X.106","X.107","X.108","X.109","X.110","X.111","X.112","X.113","X.114","X.115","X.116","X.117","X.118","X.119","X.120","X.121","X.122","X.123","X.124","X.125","X.126","X.127","X.128"
"122","China","he China-Iran comprehensive strategic partnership and take the bilateral relations to new levels. China supports the strategic autonomy of Middle Eastern countries"," and opposes foreign interference in their internal affairs. China will continue to stand for justice and support countries in this region in seeking political settlement of hotspot issues through dialogue and consultation. China fully respects Middle Eastern countries as the masters of their own affairs. We have no intention to fill a so-called “vacuum”. And we will not build exclusive circles. In the Middle East"," a cooperative partner for development and prosperity"," and an enabler for building strength through unity. The Straits Times: Some see your appointment as foreign minister as a signal that China is moving away from the so-called “wolf warrior diplomacy” and taking a softer approach with its diplomacy. Is China really pivoting away from what had been viewed as a tough brand of engagement? Qin Gang: A very interesting question. I recall when I just arrived as Chinese ambassador to the United States"," American media exclaimed"," “Here comes a Chinese wolf warrior.” Now I am back as the foreign minister"," the media have stopped calling me that way. I kind of feel at a loss. Truth is"," “wolf warrior diplomacy” is a narrative trap. Those who coined the term and set the trap either know little about China and its diplomacy"," or have a hidden agenda in disregard of facts. Confucius said over 2","000 years ago"," “One should repay kindness with kindness"," and resentment with justice. If resentment is repaid with kindness"," with what then should one repay kindness?” In China’s diplomacy"," there is no shortage of goodwill and kindness. But if faced with jackals or wolves"," Chinese diplomats would have no choice but to confront them head-on and protect our motherland. AFP: Given China’s tense relations with the United States in recent months"," does China plan to strengthen its ties with the European Union on political and commercial levels? Qin Gang: China and Europe are two great civilizations"," two big markets and two major forces. Our interactions are an independent choice made by the two sides entirely based on our respective strategic interests. The China-Europe relationship is not targeted at any third party"," nor is it subjugated to or controlled by any third party. No matter how the situation may evolve"," China all along sees the European Union as a comprehensive strategic partner and supports European integration. We hope that Europe"," with the painful Ukraine crisis in mind"," will truly realize strategic autonomy and long-term peace and stability. We will work with Europe to uphold true multilateralism"," and keep to mutual respect and win-win cooperation. We wish to work with Europe to overcome disruptions and challenges"," keep deepening the China-EU comprehensive strategic partnership"," and bring more stability"," certainty and positive energy to a world of change and disorder. China Daily: We recently launched a survey to collect questions for the foreign minister. Many young people care a lot about China’s international image and voice in international affairs. How can we present to the world a true"," multi-dimensional and panoramic picture of China? What role can young people play in making China’s voice better heard? Qin Gang: I’d like to first thank China Daily for conducting this survey. I believe this helps to bring the general public"," especially the young people"," closer to China’s diplomacy. I’d also like to thank our young friends for your interest in and support for China’s diplomatic work. This is a good question. I’m very pleased to see that our young people have this ambition and vision. As a Chinese proverb goes"," “Everyone has a responsibility for the future of their country.” General Secretary Xi Jinping observed that young people are our hope and will shape the future"," and that they should demonstrate their youthful vigor in the building of a community with a shared future for mankind. China is moving closer to the center of the world stage. We make trending topics and find ourselves in spotlight more often. But we don’t have enough microphones"," and our voice is not loud enough. Some are still hogging the microphones"," and there are quite many noises and jarring notes about China. When it comes to making China’s voice heard loud and clear"," young Chinese have an important role to play. First"," be confident. Our 5","000-year civilization and our achievements in modernization are the source of such confidence. I hope that young people will foster greater ambition"," grit and determination through practice. I hope you will look the world in the eye and have dialogue with the world on an equal footing to share your unique perspectives"," make your voices heard"," and tell the world who you are. Second"," be enterprising. To realize the great rejuvenation of the Chinese nation and build a community with a shared future for mankind"," young people should step forward with courage and tenacity. While Western modernization is the prelude to the modernization of humanity"," the development and progress of developing countries including China is a symphony. Young Chinese can compose the most exciting and beautiful part of this symphony with your relentless pursuit of dreams. Third"," be open-minded. You need to cultivate a global vision and draw on others’ strengths through exchange and mutual learning. You need to see the world with your own eyes and tell the world about China in your own words. In this process"," you can be good narrators of China’s stories and envoys of Chinese culture. I hope more young friends will join the diplomatic service"," and live youth to the fullest in the times of great opportunities. Qin Gang: Tomorrow will be the International Women’s Day. I wish to send festive greetings to all female NPC deputies"," CPPCC National Committee members"," journalists and friends. Wish you a happy Women’s Day and all the best! The press conference lasted 110 minutes.""","[""Taiwan"", ""Ukraine"", ""NATO"", ""Common Prosperity"", ""Peaceful Reunification"", ""Taiwan independence"", ""great rejuvenation of the Chinese nation"", ""reunification""]","41","2","23","0","3","1","9","1","1","0","0","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","China","Enhancing Multilateralism and Promoting Global Development","3/2/2023 15:27","[""Ukraine"", ""India""]","2","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","China","Following a Chinese Path of Human Rights Development and Contributing China’s Strength to Global Human Rights Governance","2/27/2023 23:55","[""Xinjiang"", ""Hong Kong"", ""Tibet"", ""Common Prosperity""]","8","1","0","5","0","0","0","0","0","0","1","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","China","Implementing the Global Security Initiative to Solve the Security Challenges Facing Humanity","2/22/2023 17:21","[""Taiwan"", ""Ukraine""]","3","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","China","Making the World a Safer Place","2/18/2023 23:30","[""Taiwan"", ""Ukraine""]","5","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","China","Jointly Building the International Organization for Mediation to Establish a New Platform for Peaceful Resolution of International Disputes","2/16/2023 18:51","[""Hong Kong""]","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","China","Letter by Wang Yi <br>To the Inauguration Ceremony of the Preparatory Office of the International Organization for Mediation","2/16/2023 18:25","[""Hong Kong""]","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","China","Chinese New Year Message to the Diplomatic Corps By H.E. Qin Gang Minister of Foreign Affairs of the People’s Republic of China","1/20/2023 11:08","[""great rejuvenation of the Chinese nation""]","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","China","Remarks by Foreign Minister Qin Gang at the Completion Ceremony for the China-aided Project of the Africa Center for Disease Control and Prevention Headquarters","1/11/2023 17:05","[]","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","China","Maintain a Global Vision,Forge Ahead with Greater Resolve and Write a New Chapter in Major-Country Diplomacy with Chinese Characteristics","12/25/2022 9:52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","China","r them. We will never stop serving the people through diplomatic work. The care and love of the motherland will always be around. Dear Friends"," Breaking waves in the changing landscape and forging ahead in a volatile world"," the most fundamental political underpinning is the stewardship of General Secretary Xi Jinping"," and his sensible"," strategic judgement"," decisions and directions at every critical moment; the most important theoretical achievement is the establishment of Xi Jinping Thought on Diplomacy"," which provides the guideline for China’s work of foreign affairs to break new ground in the new era; and the most valuable practical experience is the blazing of a new path of major-country diplomacy with Chinese characteristics"," which demonstrates China’s strong sense of mission and responsibility as a major-country. As we look to the future"," the report to the 20th CPC National Congress has pointed the direction"," provided the basic policy and made strategic plans for major-country diplomacy with Chinese characteristics. On the new journey to build China into a modern socialist country in all respects: We will stay committed to our original aspiration and founding mission"," and dedicate ourselves to pursuing human progress and world harmony. We will have a deep reflection on the future of humanity"," devote ourselves to achieving rejuvenation and lasting greatness for the Chinese nation"," commit ourselves to the noble cause of peace and development for humanity"," and contribute to the grand cause of the continuation and transformation of the international system. We will stay committed to a Chinese path to modernization"," not only creating a new form of human advancement"," but also providing new choices for developing countries. We will firmly support developing countries in exploring development paths suited to their national conditions and embarking on a fast track toward modernization at an early date. We will stay committed to peaceful development"," never seek hegemony or expansion"," oppose hegemonism and power politics of all forms and manifestations"," defend the legitimate rights of our people and people of all countries to pursue peace and development"," and make China’s contribution to addressing deficits in development and security. We will stay committed to a global vision and to the noble cause of common good. We will follow the right approach in advancing the cause"," promote the building of a community with a shared future for mankind"," and work for building an open"," inclusive"," clean and beautiful world that enjoys lasting peace"," universal security and common prosperity. We will stay committed to high-standard opening-up"," pursue a mutually beneficial strategy of opening-up"," adhere to the right course of economic globalization"," promote trade and investment liberalization and facilitation and the building of an open world economy"," and create new opportunities for the world with China’s own development. We will stay committed to independence"," seek partnership and dialogue instead of alliance and confrontation"," decide our position on issues based on their own merits"," pursue mutual respect"," trust and benefit with all countries"," and deepen and expand global partnerships featuring equality"," openness and cooperation. We will stay committed to dialogue between civilizations"," respect the diversity and equality of civilizations"," and advocate exchanges and mutual learning among civilizations. We will promote the common values of humanity"," and turn democracy and freedom from the political tools manipulated by a few people into the values shared by all mankind. We will stay committed to our fighting spirit"," which is for the purpose of upholding principles and promoting justice. China’s core interests must not be undermined"," its sovereignty and territorial integrity must not be infringed upon"," and the cause of national reunification and rejuvenation must not be disrupted — this is a matter of pride and confidence for us as Chinese and is also a great sense of integrity of the Chinese nation. Dear Friends"," The year 2023 marks the beginning of full implementation of the guiding principles laid down at the 20th CPC National Congress and a new journey to build China into a modern socialist country in all respects. The new journey is one of glory and dream"," but there are also major tests along the way. We will rally even more closely around the CPC Central Committee with Comrade Xi Jinping at its core"," and acquire a deep understanding of the decisive significance of establishing Comrade Xi Jinping’s core position in both the Party Central Committee and the Party as a whole and establishing the guiding role of Xi Jinping Thought on Socialism with Chinese Characteristics for a New Era. We will strengthen our consciousness of the need to maintain political integrity"," think in big-picture terms"," follow the leadership core and keep in alignment with the central Party leadership. We will enhance confidence in the path"," theory"," system and culture of socialism with Chinese characteristics"," and uphold General Secretary Xi Jinping’s core position in both the Party Central Committee and the Party as a whole as well as the authority of the Party Central Committee and its centralized"," unified leadership. We will fully implement the policies set by the 20th CPC National Congress"," and break new ground in major-country diplomacy with Chinese characteristics. To this end: First"," we will better serve head-of-state diplomacy and central tasks . Next year"," head-of-state diplomacy will reach a new climax"," and many highlights are expected in home-ground diplomacy. We will seize the momentum following the 20th CPC National Congress"," spare no effort in strengthening overall planning and providing good services"," and create new prospects for the cause of the Party and the country on the new journey in the new era. We will bear in mind the country’s most fundamental interests"," and make sure our work conforms with the central tasks of the Party and the country. We will accurately understand and wisely respond to changes"," and take action to make changes. We will do our best to prevent and defuse major external risks and challenges. Second"," we will expand all-round diplomacy in a coordinated manner. We will deepen strategic mutual trust and mutually beneficial cooperation between China and Russia"," and cement China-Russia comprehensive strategic partnership of coordination. We will follow through on the common understandings reached between the Chinese and US Presidents"," strive to recalibrate China-US relationship"," and bring it back on the right course. We will engage in closer high-level exchanges and strategic communication with Europe and promote the sound and steady growth of China-Europe relations. We will stay committed to the principle of amity"," sincerity"," mutual benefit and inclusiveness and the policy of forging friendship and partnership in our neighborhood"," and deepen friendship"," mutual trust and convergence of interests with our neighbors. We will uphold the principle of sincerity"," real results"," amity and good faith and the principle of pursuing the greater good and shared interests"," strengthen solidarity and cooperation with other developing countries"," and safeguard and expand the legitimate rights and interests of developing countries. Third"," we will continue to look for the widest possible convergence of interests in global governance. We will hold high the banner of building a community with a shared future for mankind"," and vigorously advocate the common values of humanity. Through building a new type of international relations and based on the implementation of the GDI and the GSI"," we will firmly uphold the UN-centered international system and the international order underpinned by international law"," and build more consensus"," pool greater strength and take more actions for the cause of global development and security. Fourth"," we will actively serve high-quality development and opening-up. Next year will mark the tenth anniversary of President Xi Jinping’s proposal of the Belt and Road Initiative. All parties are looking forward to the convening of the Third Belt and Road Forum for International Cooperation where we can jointly take stock of the achievements and draw up a blueprint to make this “belt of development” that benefits the world more prosperous and broaden this “road to happiness” that benefits humanity. The significant achievements and latest developments in COVID control have ushered in a new stage in the pandemic response. Given the situation"," we consider it necessary to further facilitate the flow of personnel between China and other countries"," ensure stable and smooth industrial and supply chains"," and foster new drivers for global development. Fifth"," we will build a stronger line of defense to protect our national interests. We will unequivocally oppose all acts of hegemony"," bullying and highhandedness"," reject all unilateral protectionist moves"," firmly safeguard national sovereignty"," security and development interests"," resolutely fight all forces that attempt to hold back and even halt the rejuvenation of the Chinese nation"," and hold the strategic initiative of national development and security firmly in our own hands. Sixth"," we will focus on strengthening our international communication capacity and make our voice heard loud and clear. We will communicate the guiding principles of the 20th CPC National Congress to the world"," and tell engaging stories of the CPC"," of Chinese modernization"," and of building a community with a shared future for mankind"," so as to steadily increase the world’s understanding and recognition of the Chinese path"," visions and system. We will adapt to the new developments in digitalization and omnimedia"," to spread truth to more places and leave no room for lies. Dear Friends"," The best way to celebrate our history is to write a new page for the future. The best way to embrace the future is to create an even brighter future. On the new journey ahead"," we in the diplomatic service will follow the guidance of Xi Jinping Thought on Socialism with Chinese Characteristics for a New Era"," especially Xi Jinping Thought on Diplomacy"," and stand firmly on the right side of history and on the side of progress of human civilizations. We will maintain a global vision"," forge ahead with greater resolve"," and write a new chapter and secure new successes in major-country diplomacy with Chinese characteristics from a broader perspective and through stronger actions. Thank you.""","[""Taiwan"", ""Xinjiang"", ""Ukraine"", ""India"", ""South China Sea"", ""Common Prosperity"", ""Taiwan independence"", ""great rejuvenation of the Chinese nation"", ""reunification""]","21","1","6","0","1","1","3","0","1","3","2","3","0","0","0","0","0","0","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
